X1	X2	file	rsquared
1787	56	59	56_59_model.rda	0.855632597017969
1788	56	60	56_60_model.rda	0.743105459485953
1789	56	62	56_62_model.rda	0.812481983396861
1790	56	65	56_65_model.rda	0.949003688775823
1791	56	66	56_66_model.rda	0.877407016700694
1792	56	67	56_67_model.rda	0.468305190211671
1793	56	68	56_68_model.rda	0.546256069933524
1794	56	69	56_69_model.rda	0.907986530737411
1795	58	59	58_59_model.rda	0.869725561199711
1796	58	60	58_60_model.rda	0.784233787195162
1797	58	62	58_62_model.rda	0.893186269686458
1798	58	65	58_65_model.rda	0.999999734398349
1799	58	66	58_66_model.rda	0.848982497624691
1800	58	67	58_67_model.rda	0.401726467710564
1801	58	68	58_68_model.rda	0.759450899930323
1802	58	69	58_69_model.rda	0.999999940323482
1803	59	60	59_60_model.rda	0.0229402506379699
1804	59	62	59_62_model.rda	0.999999987815617
1805	59	65	59_65_model.rda	0.999993524180283
1806	59	66	59_66_model.rda	0.966398294389314
1807	59	67	59_67_model.rda	0.906626511724568
1808	59	68	59_68_model.rda	0.926292758062147
1809	59	69	59_69_model.rda	0.99999996049921
1810	60	62	60_62_model.rda	0.999999925591789
1811	60	65	60_65_model.rda	0.999999968505924
1812	60	66	60_66_model.rda	0.91852990577815
1813	60	67	60_67_model.rda	0.826159307113471
1814	60	68	60_68_model.rda	0.855643432047165
1815	60	69	60_69_model.rda	0.999806617284302
1816	62	65	62_65_model.rda	0.999999925424967
1817	62	66	62_66_model.rda	0.956154597309272
1818	62	67	62_67_model.rda	0.787223476977197
1819	62	68	62_68_model.rda	0.924752594319676
1820	62	69	62_69_model.rda	0.999999996053452
1821	65	66	65_66_model.rda	0.00644592058533866
1822	65	67	65_67_model.rda	0.95452380436884
1823	65	68	65_68_model.rda	0.976630154472807
1824	65	69	65_69_model.rda	0.999999940203088
1825	66	67	66_67_model.rda	0.873788090606832
1826	66	68	66_68_model.rda	0.936193993923797
1827	66	69	66_69_model.rda	0.999999937650521
1828	67	68	67_68_model.rda	0.760052899506731
1829	67	69	67_69_model.rda	0.943019107758636
1830	68	69	68_69_model.rda	0.959908169179508
