file.name	rsquared	query.genome	target.genome	match.file.name
26_60.rda	26_60.rda	0.689943573737325	26	60	26_60.txt.match
26_62.rda	26_62.rda	0.786186942384479	26	62	26_62.txt.match
26_65.rda	26_65.rda	0.927211182470686	26	65	26_65.txt.match
26_66.rda	26_66.rda	0.837399193910804	26	66	26_66.txt.match
26_67.rda	26_67.rda	0.321924013713025	26	67	26_67.txt.match
26_68.rda	26_68.rda	0.468415081927362	26	68	26_68.txt.match
26_69.rda	26_69.rda	0.939008643364238	26	69	26_69.txt.match
27_28.rda	27_28.rda	0.759628297364606	27	28	27_28.txt.match
27_30.rda	27_30.rda	0.447909709413818	27	30	27_30.txt.match
27_31.rda	27_31.rda	0.182029356073921	27	31	27_31.txt.match
27_32.rda	27_32.rda	0.0811326389576618	27	32	27_32.txt.match
27_33.rda	27_33.rda	0.671477758680659	27	33	27_33.txt.match
27_34.rda	27_34.rda	0.913415245488699	27	34	27_34.txt.match
27_35.rda	27_35.rda	0.850297850699713	27	35	27_35.txt.match
27_36.rda	27_36.rda	0.60470590098495	27	36	27_36.txt.match
27_37.rda	27_37.rda	0.544488764725283	27	37	27_37.txt.match
27_38.rda	27_38.rda	0.204443010419203	27	38	27_38.txt.match
27_39.rda	27_39.rda	0.311896824372588	27	39	27_39.txt.match
27_41.rda	27_41.rda	0.650263372636954	27	41	27_41.txt.match
27_42.rda	27_42.rda	0.0838885323412174	27	42	27_42.txt.match
27_43.rda	27_43.rda	0.255925515574441	27	43	27_43.txt.match
27_44.rda	27_44.rda	0.473678043888764	27	44	27_44.txt.match
27_45.rda	27_45.rda	0.644055238558586	27	45	27_45.txt.match
27_46.rda	27_46.rda	0.729614930132063	27	46	27_46.txt.match
27_48.rda	27_48.rda	0.71010084547356	27	48	27_48.txt.match
27_49.rda	27_49.rda	0.820005480612105	27	49	27_49.txt.match
27_50.rda	27_50.rda	0.742281689485601	27	50	27_50.txt.match
27_51.rda	27_51.rda	0.779698833828419	27	51	27_51.txt.match
27_52.rda	27_52.rda	0.77357433252526	27	52	27_52.txt.match
27_53.rda	27_53.rda	0.10994936957691	27	53	27_53.txt.match
27_54.rda	27_54.rda	0.0872551407263383	27	54	27_54.txt.match
27_55.rda	27_55.rda	0.206068589221548	27	55	27_55.txt.match
27_56.rda	27_56.rda	0.136372021773685	27	56	27_56.txt.match
27_58.rda	27_58.rda	0.419605013445628	27	58	27_58.txt.match
27_59.rda	27_59.rda	0.916628808097479	27	59	27_59.txt.match
27_60.rda	27_60.rda	0.788068743399218	27	60	27_60.txt.match
27_62.rda	27_62.rda	0.802305023619025	27	62	27_62.txt.match
27_65.rda	27_65.rda	0.954415300023645	27	65	27_65.txt.match
27_66.rda	27_66.rda	0.865322983629388	27	66	27_66.txt.match
27_67.rda	27_67.rda	0.357720643758472	27	67	27_67.txt.match
27_68.rda	27_68.rda	0.471805288866284	27	68	27_68.txt.match
27_69.rda	27_69.rda	0.934475951503562	27	69	27_69.txt.match
28_30.rda	28_30.rda	0.907547574871183	28	30	28_30.txt.match
28_31.rda	28_31.rda	0.692960179239664	28	31	28_31.txt.match
28_32.rda	28_32.rda	0.749851816943308	28	32	28_32.txt.match
28_33.rda	28_33.rda	0.365218593653056	28	33	28_33.txt.match
28_34.rda	28_34.rda	0.789842125582544	28	34	28_34.txt.match
28_35.rda	28_35.rda	0.695240558591271	28	35	28_35.txt.match
28_36.rda	28_36.rda	0.338633400079415	28	36	28_36.txt.match
28_37.rda	28_37.rda	0.963196144050312	28	37	28_37.txt.match
28_38.rda	28_38.rda	0.661896572800456	28	38	28_38.txt.match
28_39.rda	28_39.rda	0.753301640572323	28	39	28_39.txt.match
28_41.rda	28_41.rda	0.853783067950271	28	41	28_41.txt.match
28_42.rda	28_42.rda	0.690598081420945	28	42	28_42.txt.match
28_43.rda	28_43.rda	0.789321429114916	28	43	28_43.txt.match
28_44.rda	28_44.rda	0.865911758627823	28	44	28_44.txt.match
28_45.rda	28_45.rda	0.622863762436219	28	45	28_45.txt.match
28_46.rda	28_46.rda	0.911383605052109	28	46	28_46.txt.match
28_48.rda	28_48.rda	0.424654798377241	28	48	28_48.txt.match
28_49.rda	28_49.rda	0.624259108795618	28	49	28_49.txt.match
28_50.rda	28_50.rda	0.475145231525743	28	50	28_50.txt.match
28_51.rda	28_51.rda	0.405788563808872	28	51	28_51.txt.match
28_52.rda	28_52.rda	0.35327800567521	28	52	28_52.txt.match
28_53.rda	28_53.rda	0.777689100509673	28	53	28_53.txt.match
28_54.rda	28_54.rda	0.716288130104839	28	54	28_54.txt.match
28_55.rda	28_55.rda	0.764227941844973	28	55	28_55.txt.match
28_56.rda	28_56.rda	0.818246364394005	28	56	28_56.txt.match
28_58.rda	28_58.rda	0.917069011771599	28	58	28_58.txt.match
28_59.rda	28_59.rda	0.999999974561615	28	59	28_59.txt.match
28_60.rda	28_60.rda	0.95034614620005	28	60	28_60.txt.match
28_62.rda	28_62.rda	0.124523230357205	28	62	28_62.txt.match
28_65.rda	28_65.rda	0.99999997833225	28	65	28_65.txt.match
28_66.rda	28_66.rda	0.955167544027204	28	66	28_66.txt.match
28_67.rda	28_67.rda	0.751210343414446	28	67	28_67.txt.match
28_68.rda	28_68.rda	0.91473266994901	28	68	28_68.txt.match
28_69.rda	28_69.rda	0.999999997342441	28	69	28_69.txt.match
30_31.rda	30_31.rda	0.660776420399992	30	31	30_31.txt.match
30_32.rda	30_32.rda	0.602023861656652	30	32	30_32.txt.match
30_33.rda	30_33.rda	0.90147739275576	30	33	30_33.txt.match
30_34.rda	30_34.rda	0.99999945564655	30	34	30_34.txt.match
30_35.rda	30_35.rda	0.954808741026175	30	35	30_35.txt.match
30_36.rda	30_36.rda	0.873383875018365	30	36	30_36.txt.match
30_37.rda	30_37.rda	0.742330226623659	30	37	30_37.txt.match
30_38.rda	30_38.rda	0.649067361207259	30	38	30_38.txt.match
30_39.rda	30_39.rda	0.562086141816593	30	39	30_39.txt.match
30_41.rda	30_41.rda	0.795774549920216	30	41	30_41.txt.match
30_42.rda	30_42.rda	0.585228564048341	30	42	30_42.txt.match
30_43.rda	30_43.rda	0.533031006521987	30	43	30_43.txt.match
30_44.rda	30_44.rda	0.18924023287991	30	44	30_44.txt.match
30_45.rda	30_45.rda	0.840406093490286	30	45	30_45.txt.match
30_46.rda	30_46.rda	0.871507020495464	30	46	30_46.txt.match
30_48.rda	30_48.rda	0.910508791956521	30	48	30_48.txt.match
30_49.rda	30_49.rda	0.915695182570148	30	49	30_49.txt.match
30_50.rda	30_50.rda	0.92050466992458	30	50	30_50.txt.match
30_51.rda	30_51.rda	0.924726341122022	30	51	30_51.txt.match
30_52.rda	30_52.rda	0.929156301366845	30	52	30_52.txt.match
30_53.rda	30_53.rda	0.254299153653496	30	53	30_53.txt.match
30_54.rda	30_54.rda	0.586365213378812	30	54	30_54.txt.match
30_55.rda	30_55.rda	0.63605949288198	30	55	30_55.txt.match
30_56.rda	30_56.rda	0.544108987574369	30	56	30_56.txt.match
30_58.rda	30_58.rda	0.70899949226284	30	58	30_58.txt.match
30_59.rda	30_59.rda	0.89349684468871	30	59	30_59.txt.match
30_60.rda	30_60.rda	0.781035957455099	30	60	30_60.txt.match
30_62.rda	30_62.rda	0.932811547296019	30	62	30_62.txt.match
30_65.rda	30_65.rda	0.973748063124809	30	65	30_65.txt.match
30_66.rda	30_66.rda	0.909517014384412	30	66	30_66.txt.match
30_67.rda	30_67.rda	0.749322262546838	30	67	30_67.txt.match
30_68.rda	30_68.rda	0.372028401265911	30	68	30_68.txt.match
30_69.rda	30_69.rda	0.96196702392036	30	69	30_69.txt.match
31_32.rda	31_32.rda	0.0986211767452848	31	32	31_32.txt.match
31_33.rda	31_33.rda	0.565969884017804	31	33	31_33.txt.match
31_34.rda	31_34.rda	0.910239428678121	31	34	31_34.txt.match
31_35.rda	31_35.rda	0.83304484077101	31	35	31_35.txt.match
31_36.rda	31_36.rda	0.499926690710027	31	36	31_36.txt.match
31_37.rda	31_37.rda	0.580343181159287	31	37	31_37.txt.match
31_38.rda	31_38.rda	0.265201103469741	31	38	31_38.txt.match
31_39.rda	31_39.rda	0.41101462495756	31	39	31_39.txt.match
31_41.rda	31_41.rda	0.716834489984985	31	41	31_41.txt.match
31_42.rda	31_42.rda	0.237756293445914	31	42	31_42.txt.match
31_43.rda	31_43.rda	0.351571826627225	31	43	31_43.txt.match
31_44.rda	31_44.rda	0.687958938790324	31	44	31_44.txt.match
31_45.rda	31_45.rda	0.550030922796672	31	45	31_45.txt.match
31_46.rda	31_46.rda	0.773519344622016	31	46	31_46.txt.match
31_48.rda	31_48.rda	0.64996615482313	31	48	31_48.txt.match
31_49.rda	31_49.rda	0.775903745490274	31	49	31_49.txt.match
31_50.rda	31_50.rda	0.639406126805237	31	50	31_50.txt.match
31_51.rda	31_51.rda	0.631830201875178	31	51	31_51.txt.match
31_52.rda	31_52.rda	0.671101263447588	31	52	31_52.txt.match
31_53.rda	31_53.rda	0.364557341674892	31	53	31_53.txt.match
31_54.rda	31_54.rda	0.210742918737117	31	54	31_54.txt.match
31_55.rda	31_55.rda	0.311162955340868	31	55	31_55.txt.match
31_56.rda	31_56.rda	0.210240260826714	31	56	31_56.txt.match
31_58.rda	31_58.rda	0.518707327499398	31	58	31_58.txt.match
31_59.rda	31_59.rda	0.870192632799562	31	59	31_59.txt.match
31_60.rda	31_60.rda	0.822059443784357	31	60	31_60.txt.match
31_62.rda	31_62.rda	0.772739917055716	31	62	31_62.txt.match
31_65.rda	31_65.rda	0.964997618865428	31	65	31_65.txt.match
31_66.rda	31_66.rda	0.907282358483426	31	66	31_66.txt.match
31_67.rda	31_67.rda	0.468868398423996	31	67	31_67.txt.match
31_68.rda	31_68.rda	0.682957409935072	31	68	31_68.txt.match
31_69.rda	31_69.rda	0.953948459485984	31	69	31_69.txt.match
32_33.rda	32_33.rda	0.672187949409167	32	33	32_33.txt.match
32_34.rda	32_34.rda	0.92639144176508	32	34	32_34.txt.match
32_35.rda	32_35.rda	0.841172132889297	32	35	32_35.txt.match
32_36.rda	32_36.rda	0.59394076188182	32	36	32_36.txt.match
32_37.rda	32_37.rda	0.500812792462001	32	37	32_37.txt.match
32_38.rda	32_38.rda	0.204225494398552	32	38	32_38.txt.match
32_39.rda	32_39.rda	0.360262260938711	32	39	32_39.txt.match
32_41.rda	32_41.rda	0.665991540365191	32	41	32_41.txt.match
32_42.rda	32_42.rda	0.133056331138775	32	42	32_42.txt.match
32_43.rda	32_43.rda	0.304719429432003	32	43	32_43.txt.match
32_44.rda	32_44.rda	0.648426035094724	32	44	32_44.txt.match
32_45.rda	32_45.rda	0.627227537043645	32	45	32_45.txt.match
32_46.rda	32_46.rda	0.745807188263375	32	46	32_46.txt.match
32_48.rda	32_48.rda	0.693825704215346	32	48	32_48.txt.match
32_49.rda	32_49.rda	0.830334520840184	32	49	32_49.txt.match
32_50.rda	32_50.rda	0.745357435395375	32	50	32_50.txt.match
32_51.rda	32_51.rda	0.734876394769455	32	51	32_51.txt.match
32_52.rda	32_52.rda	0.769123482976093	32	52	32_52.txt.match
32_53.rda	32_53.rda	0.254655559979115	32	53	32_53.txt.match
32_54.rda	32_54.rda	0.124558179335616	32	54	32_54.txt.match
32_55.rda	32_55.rda	0.23098186137962	32	55	32_55.txt.match
32_56.rda	32_56.rda	0.0613996845411834	32	56	32_56.txt.match
32_58.rda	32_58.rda	0.403165872937911	32	58	32_58.txt.match
32_59.rda	32_59.rda	0.907751294081322	32	59	32_59.txt.match
32_60.rda	32_60.rda	0.80503125161435	32	60	32_60.txt.match
32_62.rda	32_62.rda	0.815275392031323	32	62	32_62.txt.match
32_65.rda	32_65.rda	0.955872914069077	32	65	32_65.txt.match
32_66.rda	32_66.rda	0.881660711812936	32	66	32_66.txt.match
32_67.rda	32_67.rda	0.394026476151845	32	67	32_67.txt.match
32_68.rda	32_68.rda	0.604942878533496	32	68	32_68.txt.match
32_69.rda	32_69.rda	0.933678061194631	32	69	32_69.txt.match
33_34.rda	33_34.rda	0.749150075767446	33	34	33_34.txt.match
33_35.rda	33_35.rda	0.596710513794852	33	35	33_35.txt.match
33_36.rda	33_36.rda	0.0396543647915037	33	36	33_36.txt.match
33_37.rda	33_37.rda	0.897439898294502	33	37	33_37.txt.match
33_38.rda	33_38.rda	0.517425088584616	33	38	33_38.txt.match
33_39.rda	33_39.rda	0.719189720219745	33	39	33_39.txt.match
33_41.rda	33_41.rda	0.854418646668026	33	41	33_41.txt.match
33_42.rda	33_42.rda	0.593939028575557	33	42	33_42.txt.match
33_43.rda	33_43.rda	0.713825618815389	33	43	33_43.txt.match
33_44.rda	33_44.rda	0.850017856645467	33	44	33_44.txt.match
33_45.rda	33_45.rda	0.26363468089865	33	45	33_45.txt.match
33_46.rda	33_46.rda	0.888532808044788	33	46	33_46.txt.match
33_48.rda	33_48.rda	0.298159520952269	33	48	33_48.txt.match
33_49.rda	33_49.rda	0.555386832270438	33	49	33_49.txt.match
33_50.rda	33_50.rda	0.11012337747943	33	50	33_50.txt.match
33_51.rda	33_51.rda	0.117079617748019	33	51	33_51.txt.match
33_52.rda	33_52.rda	0.139624232855092	33	52	33_52.txt.match
33_53.rda	33_53.rda	0.768048411355357	33	53	33_53.txt.match
33_54.rda	33_54.rda	0.60522154389436	33	54	33_54.txt.match
33_55.rda	33_55.rda	0.669257028190158	33	55	33_55.txt.match
33_56.rda	33_56.rda	0.788581413602635	33	56	33_56.txt.match
33_58.rda	33_58.rda	0.781780900393236	33	58	33_58.txt.match
33_59.rda	33_59.rda	0.999999882485099	33	59	33_59.txt.match
33_60.rda	33_60.rda	0.929619195041682	33	60	33_60.txt.match
33_62.rda	33_62.rda	0.54059112587646	33	62	33_62.txt.match
33_65.rda	33_65.rda	0.991159128853205	33	65	33_65.txt.match
33_66.rda	33_66.rda	0.937502301438226	33	66	33_66.txt.match
33_67.rda	33_67.rda	0.676963137076249	33	67	33_67.txt.match
33_68.rda	33_68.rda	0.903401823237564	33	68	33_68.txt.match
33_69.rda	33_69.rda	0.99999998845324	33	69	33_69.txt.match
34_35.rda	34_35.rda	0.0134302914976254	34	35	34_35.txt.match
34_36.rda	34_36.rda	0.755589090214833	34	36	34_36.txt.match
34_37.rda	34_37.rda	0.999999973353318	34	37	34_37.txt.match
34_38.rda	34_38.rda	0.885233964171174	34	38	34_38.txt.match
34_39.rda	34_39.rda	0.921588304688413	34	39	34_39.txt.match
34_41.rda	34_41.rda	0.940901513091249	34	41	34_41.txt.match
34_42.rda	34_42.rda	0.810983104110688	34	42	34_42.txt.match
34_43.rda	34_43.rda	0.999574356701087	34	43	34_43.txt.match
34_44.rda	34_44.rda	0.942743589248094	34	44	34_44.txt.match
34_45.rda	34_45.rda	0.835420619627961	34	45	34_45.txt.match
34_46.rda	34_46.rda	0.95784362887079	34	46	34_46.txt.match
34_48.rda	34_48.rda	0.811513054515788	34	48	34_48.txt.match
34_49.rda	34_49.rda	0.881726849001702	34	49	34_49.txt.match
34_50.rda	34_50.rda	0.725643217879579	34	50	34_50.txt.match
34_51.rda	34_51.rda	0.855868127491418	34	51	34_51.txt.match
34_52.rda	34_52.rda	0.698408560577219	34	52	34_52.txt.match
34_53.rda	34_53.rda	0.886544570717063	34	53	34_53.txt.match
34_54.rda	34_54.rda	0.889610464464832	34	54	34_54.txt.match
34_55.rda	34_55.rda	0.872989832135222	34	55	34_55.txt.match
34_56.rda	34_56.rda	0.884105474119629	34	56	34_56.txt.match
34_58.rda	34_58.rda	0.999999998104806	34	58	34_58.txt.match
34_59.rda	34_59.rda	0.999999996904994	34	59	34_59.txt.match
34_60.rda	34_60.rda	0.999999998246948	34	60	34_60.txt.match
34_62.rda	34_62.rda	0.857377469603586	34	62	34_62.txt.match
34_65.rda	34_65.rda	0.999999943436398	34	65	34_65.txt.match
34_66.rda	34_66.rda	0.999999943323073	34	66	34_66.txt.match
34_67.rda	34_67.rda	0.887233396500261	34	67	34_67.txt.match
34_68.rda	34_68.rda	0.999999961805665	34	68	34_68.txt.match
34_69.rda	34_69.rda	0.999999978579012	34	69	34_69.txt.match
35_36.rda	35_36.rda	0.598199329666656	35	36	35_36.txt.match
35_37.rda	35_37.rda	0.99999998310703	35	37	35_37.txt.match
35_38.rda	35_38.rda	0.788308217810049	35	38	35_38.txt.match
35_39.rda	35_39.rda	0.909819604583834	35	39	35_39.txt.match
35_41.rda	35_41.rda	0.889220929736305	35	41	35_41.txt.match
35_42.rda	35_42.rda	0.761047113635049	35	42	35_42.txt.match
35_43.rda	35_43.rda	0.873865099045431	35	43	35_43.txt.match
35_44.rda	35_44.rda	0.911594345184301	35	44	35_44.txt.match
35_45.rda	35_45.rda	0.76269797833363	35	45	35_45.txt.match
35_46.rda	35_46.rda	0.935928183040209	35	46	35_46.txt.match
35_48.rda	35_48.rda	0.709130393832872	35	48	35_48.txt.match
35_49.rda	35_49.rda	0.767286969036325	35	49	35_49.txt.match
35_50.rda	35_50.rda	0.585888824254161	35	50	35_50.txt.match
35_51.rda	35_51.rda	0.626464415237188	35	51	35_51.txt.match
35_52.rda	35_52.rda	0.569969869123711	35	52	35_52.txt.match
35_53.rda	35_53.rda	0.848373920627773	35	53	35_53.txt.match
35_54.rda	35_54.rda	0.808860903633029	35	54	35_54.txt.match
35_55.rda	35_55.rda	0.838726387840333	35	55	35_55.txt.match
35_56.rda	35_56.rda	0.878344451657299	35	56	35_56.txt.match
35_58.rda	35_58.rda	0.999999983018791	35	58	35_58.txt.match
35_59.rda	35_59.rda	0.999999999748125	35	59	35_59.txt.match
35_60.rda	35_60.rda	0.999999975577931	35	60	35_60.txt.match
35_62.rda	35_62.rda	0.745280339685449	35	62	35_62.txt.match
35_65.rda	35_65.rda	0.999999998496253	35	65	35_65.txt.match
35_66.rda	35_66.rda	0.999999978878752	35	66	35_66.txt.match
35_67.rda	35_67.rda	0.853621487520612	35	67	35_67.txt.match
35_68.rda	35_68.rda	0.956925283275972	35	68	35_68.txt.match
35_69.rda	35_69.rda	0.999999995840394	35	69	35_69.txt.match
36_37.rda	36_37.rda	0.853262456565235	36	37	36_37.txt.match
36_38.rda	36_38.rda	0.449388371742796	36	38	36_38.txt.match
36_39.rda	36_39.rda	0.624874060932153	36	39	36_39.txt.match
36_41.rda	36_41.rda	0.832446029362398	36	41	36_41.txt.match
36_42.rda	36_42.rda	0.523181751445819	36	42	36_42.txt.match
36_43.rda	36_43.rda	0.661245234671584	36	43	36_43.txt.match
36_44.rda	36_44.rda	0.81210963080531	36	44	36_44.txt.match
36_45.rda	36_45.rda	0.3083139125406	36	45	36_45.txt.match
36_46.rda	36_46.rda	0.874450353399232	36	46	36_46.txt.match
36_48.rda	36_48.rda	0.276157083298414	36	48	36_48.txt.match
36_49.rda	36_49.rda	0.540289370210672	36	49	36_49.txt.match
36_50.rda	36_50.rda	0.153911550767432	36	50	36_50.txt.match
36_51.rda	36_51.rda	0.166707967328387	36	51	36_51.txt.match
36_52.rda	36_52.rda	0.194543869817232	36	52	36_52.txt.match
36_53.rda	36_53.rda	0.694503755743838	36	53	36_53.txt.match
36_54.rda	36_54.rda	0.54216883834622	36	54	36_54.txt.match
36_55.rda	36_55.rda	0.633574935602947	36	55	36_55.txt.match
36_56.rda	36_56.rda	0.723856192221484	36	56	36_56.txt.match
36_58.rda	36_58.rda	0.71289872997232	36	58	36_58.txt.match
36_59.rda	36_59.rda	0.999999839977491	36	59	36_59.txt.match
36_60.rda	36_60.rda	0.915518504941565	36	60	36_60.txt.match
36_62.rda	36_62.rda	0.554068605072814	36	62	36_62.txt.match
36_65.rda	36_65.rda	0.976320110896288	36	65	36_65.txt.match
36_66.rda	36_66.rda	0.93177502252418	36	66	36_66.txt.match
36_67.rda	36_67.rda	0.632061518879079	36	67	36_67.txt.match
36_68.rda	36_68.rda	0.888918845453185	36	68	36_68.txt.match
36_69.rda	36_69.rda	0.999999993467103	36	69	36_69.txt.match
37_38.rda	37_38.rda	0.511189537550444	37	38	37_38.txt.match
37_39.rda	37_39.rda	0.536372168677397	37	39	37_39.txt.match
37_41.rda	37_41.rda	0.794222449316228	37	41	37_41.txt.match
37_42.rda	37_42.rda	0.514495092657915	37	42	37_42.txt.match
37_43.rda	37_43.rda	0.531854006662942	37	43	37_43.txt.match
37_44.rda	37_44.rda	0.720491263967594	37	44	37_44.txt.match
37_45.rda	37_45.rda	0.759009842771502	37	45	37_45.txt.match
37_46.rda	37_46.rda	0.828475357396874	37	46	37_46.txt.match
37_48.rda	37_48.rda	0.898282610241449	37	48	37_48.txt.match
37_49.rda	37_49.rda	0.999999952099615	37	49	37_49.txt.match
37_50.rda	37_50.rda	0.91242155300304	37	50	37_50.txt.match
37_51.rda	37_51.rda	0.99999998612352	37	51	37_51.txt.match
37_52.rda	37_52.rda	0.924414139913722	37	52	37_52.txt.match
37_53.rda	37_53.rda	0.613543264267089	37	53	37_53.txt.match
37_54.rda	37_54.rda	0.548326775685125	37	54	37_54.txt.match
37_55.rda	37_55.rda	0.434962330229234	37	55	37_55.txt.match
37_56.rda	37_56.rda	0.511000760629725	37	56	37_56.txt.match
37_58.rda	37_58.rda	0.713893342265844	37	58	37_58.txt.match
37_59.rda	37_59.rda	0.999999996518579	37	59	37_59.txt.match
37_60.rda	37_60.rda	0.984368324608217	37	60	37_60.txt.match
37_62.rda	37_62.rda	0.947882590677241	37	62	37_62.txt.match
37_65.rda	37_65.rda	0.968401828357982	37	65	37_65.txt.match
37_66.rda	37_66.rda	0.905766866451279	37	66	37_66.txt.match
37_67.rda	37_67.rda	0.64443147072763	37	67	37_67.txt.match
37_68.rda	37_68.rda	0.804346939802248	37	68	37_68.txt.match
37_69.rda	37_69.rda	0.756558742099939	37	69	37_69.txt.match
38_39.rda	38_39.rda	0.229262589574984	38	39	38_39.txt.match
38_41.rda	38_41.rda	0.622514522764063	38	41	38_41.txt.match
38_42.rda	38_42.rda	0.112646418907821	38	42	38_42.txt.match
38_43.rda	38_43.rda	0.229349411625874	38	43	38_43.txt.match
38_44.rda	38_44.rda	0.640328669599725	38	44	38_44.txt.match
38_45.rda	38_45.rda	0.520032301499786	38	45	38_45.txt.match
38_46.rda	38_46.rda	0.719741089294404	38	46	38_46.txt.match
38_48.rda	38_48.rda	0.476208226252259	38	48	38_48.txt.match
38_49.rda	38_49.rda	0.644069762486576	38	49	38_49.txt.match
38_50.rda	38_50.rda	0.588324401501702	38	50	38_50.txt.match
38_51.rda	38_51.rda	0.592614770069601	38	51	38_51.txt.match
38_52.rda	38_52.rda	0.588207191087123	38	52	38_52.txt.match
38_53.rda	38_53.rda	0.365280407694802	38	53	38_53.txt.match
38_54.rda	38_54.rda	0.131052323406868	38	54	38_54.txt.match
38_55.rda	38_55.rda	0.136449505754268	38	55	38_55.txt.match
38_56.rda	38_56.rda	0.310662425583588	38	56	38_56.txt.match
38_58.rda	38_58.rda	0.428667447001596	38	58	38_58.txt.match
38_59.rda	38_59.rda	0.899166538360126	38	59	38_59.txt.match
38_60.rda	38_60.rda	0.845578530302553	38	60	38_60.txt.match
38_62.rda	38_62.rda	0.729349844524511	38	62	38_62.txt.match
38_65.rda	38_65.rda	0.950663419369587	38	65	38_65.txt.match
38_66.rda	38_66.rda	0.858551291725777	38	66	38_66.txt.match
38_67.rda	38_67.rda	0.171852454730279	38	67	38_67.txt.match
38_68.rda	38_68.rda	0.675864479097483	38	68	38_68.txt.match
38_69.rda	38_69.rda	0.934557585698657	38	69	38_69.txt.match
39_41.rda	39_41.rda	0.682047991331738	39	41	39_41.txt.match
39_42.rda	39_42.rda	0.254417892829158	39	42	39_42.txt.match
39_43.rda	39_43.rda	0.0572846581029847	39	43	39_43.txt.match
39_44.rda	39_44.rda	0.454755828846578	39	44	39_44.txt.match
39_45.rda	39_45.rda	0.634452639383499	39	45	39_45.txt.match
39_46.rda	39_46.rda	0.755927100699213	39	46	39_46.txt.match
39_48.rda	39_48.rda	0.66424039112889	39	48	39_48.txt.match
39_49.rda	39_49.rda	0.801669849579417	39	49	39_49.txt.match
39_50.rda	39_50.rda	0.729683798397086	39	50	39_50.txt.match
39_51.rda	39_51.rda	0.767363208417593	39	51	39_51.txt.match
39_52.rda	39_52.rda	0.743727583633343	39	52	39_52.txt.match
39_53.rda	39_53.rda	0.359489206329627	39	53	39_53.txt.match
39_54.rda	39_54.rda	0.247464296189979	39	54	39_54.txt.match
39_55.rda	39_55.rda	0.202329543909118	39	55	39_55.txt.match
39_56.rda	39_56.rda	0.451956795597207	39	56	39_56.txt.match
39_58.rda	39_58.rda	0.38334364108676	39	58	39_58.txt.match
39_59.rda	39_59.rda	0.861630404268392	39	59	39_59.txt.match
39_60.rda	39_60.rda	0.773203653640559	39	60	39_60.txt.match
39_62.rda	39_62.rda	0.814753217173387	39	62	39_62.txt.match
39_65.rda	39_65.rda	0.938871755203558	39	65	39_65.txt.match
39_66.rda	39_66.rda	0.814953674392313	39	66	39_66.txt.match
39_67.rda	39_67.rda	0.382415412898402	39	67	39_67.txt.match
39_68.rda	39_68.rda	0.636087535808167	39	68	39_68.txt.match
39_69.rda	39_69.rda	0.945499517773397	39	69	39_69.txt.match
41_42.rda	41_42.rda	0.646614243818646	41	42	41_42.txt.match
41_43.rda	41_43.rda	0.692624258093337	41	43	41_43.txt.match
41_44.rda	41_44.rda	0.802997838626971	41	44	41_44.txt.match
41_45.rda	41_45.rda	0.85653851722475	41	45	41_45.txt.match
41_46.rda	41_46.rda	0.115497079069455	41	46	41_46.txt.match
41_48.rda	41_48.rda	0.770451257496871	41	48	41_48.txt.match
41_49.rda	41_49.rda	0.809936309005397	41	49	41_49.txt.match
41_50.rda	41_50.rda	0.874357602810562	41	50	41_50.txt.match
41_51.rda	41_51.rda	0.868741811741093	41	51	41_51.txt.match
41_52.rda	41_52.rda	0.853016676003174	41	52	41_52.txt.match
41_53.rda	41_53.rda	0.665547357951974	41	53	41_53.txt.match
41_54.rda	41_54.rda	0.631506146610597	41	54	41_54.txt.match
41_55.rda	41_55.rda	0.682055049246494	41	55	41_55.txt.match
41_56.rda	41_56.rda	0.625238787833803	41	56	41_56.txt.match
41_58.rda	41_58.rda	0.729599793338398	41	58	41_58.txt.match
41_59.rda	41_59.rda	0.928389402497267	41	59	41_59.txt.match
41_60.rda	41_60.rda	0.878112815280704	41	60	41_60.txt.match
41_62.rda	41_62.rda	0.865404209996584	41	62	41_62.txt.match
41_65.rda	41_65.rda	0.973391371259592	41	65	41_65.txt.match
41_66.rda	41_66.rda	0.929099603078903	41	66	41_66.txt.match
41_67.rda	41_67.rda	0.60880849410258	41	67	41_67.txt.match
41_68.rda	41_68.rda	0.79419049222764	41	68	41_68.txt.match
41_69.rda	41_69.rda	0.978430255886446	41	69	41_69.txt.match
42_43.rda	42_43.rda	0.224358951866909	42	43	42_43.txt.match
42_44.rda	42_44.rda	0.600583794650134	42	44	42_44.txt.match
42_45.rda	42_45.rda	0.550949629462272	42	45	42_45.txt.match
42_46.rda	42_46.rda	0.73931483424025	42	46	42_46.txt.match
42_48.rda	42_48.rda	0.641152215802055	42	48	42_48.txt.match
42_49.rda	42_49.rda	0.787362049983291	42	49	42_49.txt.match
42_50.rda	42_50.rda	0.637062697939796	42	50	42_50.txt.match
42_51.rda	42_51.rda	0.618099267100424	42	51	42_51.txt.match
42_52.rda	42_52.rda	0.659955413363121	42	52	42_52.txt.match
42_53.rda	42_53.rda	0.240761111061617	42	53	42_53.txt.match
42_54.rda	42_54.rda	0.0176573835817928	42	54	42_54.txt.match
42_55.rda	42_55.rda	0.0752146933219585	42	55	42_55.txt.match
42_56.rda	42_56.rda	0.231758469265604	42	56	42_56.txt.match
42_58.rda	42_58.rda	0.377501976417563	42	58	42_58.txt.match
42_59.rda	42_59.rda	0.868870926648949	42	59	42_59.txt.match
