core	outsider	nonsep	gene.name
889	22	17	6	5X82903
890	36	3	6	5X83064
891	33	6	6	5X83352
892	33	6	6	5X83442
893	27	12	6	5X83657
894	36	3	6	5X83755
895	37	2	6	5X83845
896	37	2	6	5X83963
897	16	23	6	5X84126
898	33	6	6	5X84183
899	37	2	6	5X84243
900	36	3	6	5X84251
901	37	2	6	5X84309
902	34	5	6	5X84397
903	36	3	6	5X84555
904	35	4	6	5X84562
905	28	11	6	5X84572
906	37	2	6	5X84702
907	37	2	6	5X84737
908	29	10	6	5X84890
909	34	5	6	5X84905
910	34	5	6	5X85205
911	37	2	6	5X85809
912	32	7	6	5X85826
913	33	6	6	5X85836
914	37	2	6	5X85981
915	37	2	6	5X86079
916	36	3	6	5X86174
917	37	2	6	5X86334
918	33	6	6	5X86372
919	25	14	6	5X86422
920	36	3	6	5X86560
921	36	3	6	5X86583
922	36	3	6	5X86802
923	30	9	6	5X86918
924	37	2	6	5X87531
925	31	8	6	5X87577
926	35	4	6	5X87675
927	34	5	6	5X87797
928	37	2	6	5X87816
929	37	2	6	5X87821
930	28	11	6	5X87916
931	36	3	6	5X87921
932	30	9	6	5X88019
933	36	3	6	5X88038
934	33	6	6	5X88040
935	35	4	6	5X88043
936	31	8	6	5X88233
937	36	3	6	5X88252
938	34	5	6	5X88254
939	31	8	6	5X88281
940	33	6	6	5X88318
941	25	14	6	5X88667
942	30	9	6	5X88735
943	36	3	6	5X88880
944	37	2	6	5X88942
945	35	4	6	5X89107
946	30	9	6	5X89166
947	35	4	6	5X89275
948	35	4	6	5X89283
949	21	18	6	5X89596
950	25	14	6	5X89603
951	37	2	6	5X89649
952	32	7	6	5X90197
953	25	14	6	5X90202
954	37	2	6	5X90236
955	26	13	6	5X90334
956	34	5	6	5X90401
957	21	18	6	5X91164
958	28	11	6	5X91564
959	20	19	6	5X91577
960	24	15	6	5X91928
961	24	15	6	5X91957
962	29	10	6	5X92174
963	36	3	6	5X92289
964	33	6	6	5X92749
965	35	4	6	5X92908
966	25	14	6	5X93349
967	28	11	6	5X93919
968	31	8	6	5X93998
969	36	3	6	5X94097
970	36	3	6	5X94178
971	36	3	6	5X94242
972	36	3	6	5X94298
973	35	4	6	5X94522
974	36	3	6	5X94529
975	37	2	6	5X94549
976	34	5	6	5X94613
977	22	17	6	5X94888
978	36	3	6	5X94944
979	36	3	6	5X95143
980	20	19	6	5X95426
981	20	19	6	5X95468
982	36	3	6	5X95579
983	35	4	6	5X95600
984	34	5	6	5X95623
985	16	23	6	5X95669
986	35	4	6	5X95684
987	37	2	6	5X95724
988	35	4	6	5X95872
989	33	6	6	5X96283
990	37	2	6	5X96291
991	35	4	6	5X96396
992	26	13	6	5X96522
993	37	2	6	5X96548
994	37	2	6	5X96586
995	34	5	6	5X96881
996	31	8	6	5X96933
997	30	9	6	5X96959
998	28	11	6	5X96970
999	33	6	6	5X96980
1000	36	3	6	5X96991
1001	33	6	6	5X96997
1002	36	3	6	5X97001
1003	29	10	6	5X97361
1004	36	3	6	5X97371
1005	26	13	6	5X97821
1006	37	2	6	5X97827
1007	17	22	6	5X97940
1008	35	4	6	5X98112
1009	30	9	6	5X98114
1010	37	2	6	5X98117
1011	36	3	6	5X98157
1012	34	5	6	5X98319
1013	14	25	6	5X98396
1014	37	2	6	5X98655
1015	24	15	6	5X98871
1016	35	4	6	5X98895
1017	32	7	6	5X98974
1018	30	9	6	5X99159
1019	14	25	6	5X99415
1020	35	4	6	5X99609
1021	35	4	6	5X99698
1022	28	11	6	5X99721
1023	32	7	6	5X99738
1024	28	11	6	5X99849
1025	36	3	6	5X99854
1026	36	3	6	5X100160
1027	35	4	6	5X100280
1028	23	16	6	5X100899
1029	22	17	6	5X100961
1030	23	16	6	5X101133
1031	28	11	6	5X101411
1032	20	19	6	5X101722
1033	17	22	6	5X101737
1034	29	10	6	5X101740
1035	34	5	6	5X101770
1036	36	3	6	5X101832
1037	34	5	6	5X102769
1038	36	3	6	5X102782
1039	36	3	6	5X102796
